player,n_headers,goals_scored,expected_goals,difference
adam johnson,1,0.0,0.07369825124360464,0.07369825124360464
aboubakar kamara,1,0.0,0.07369825124360464,0.07369825124360464
leandro greco,1,0.0,0.07369825124360464,0.07369825124360464
jerome sinclair,1,0.0,0.07369825124360464,0.07369825124360464
juanma,1,0.0,0.07369825124360464,0.07369825124360464
leandro damiao,1,0.0,0.07369825124360464,0.07369825124360464
andre wisdom,1,0.0,0.07369825124360464,0.07369825124360464
johann berg gudmundsson,1,0.0,0.07369825124360464,0.07369825124360464
william kvist,1,0.0,0.07369825124360464,0.07369825124360464
ahmad benali,1,0.0,0.07369825124360464,0.07369825124360464
aleksandar dragovic,1,0.0,0.07369825124360464,0.07369825124360464
leonardo spinazzola,1,0.0,0.07369825124360464,0.07369825124360464
nadiem amiri,1,0.0,0.07369825124360464,0.07369825124360464
andoni iraola,1,0.0,0.07369825124360464,0.07369825124360464
jose maria movilla,1,0.0,0.07369825124360464,0.07369825124360464
ante vukusic,1,0.0,0.07369825124360464,0.07369825124360464
josh sims,1,0.0,0.07369825124360464,0.07369825124360464
adrian stoian,1,0.0,0.07369825124360464,0.07369825124360464
yeltsin tejeda,1,0.0,0.07369825124360464,0.07369825124360464
ahmed benali,1,0.0,0.07369825124360464,0.07369825124360464
andrew taylor,1,0.0,0.07369825124360464,0.07369825124360464
andres tello,1,0.0,0.07369825124360464,0.07369825124360464
oussama assaidi,1,0.0,0.07369825124360464,0.07369825124360464
yoann andreu,1,0.0,0.07369825124360464,0.07369825124360464
oussama tannane,1,0.0,0.07369825124360464,0.07369825124360464
robert koren,1,0.0,0.07369825124360464,0.07369825124360464
andrea tabanelli,1,0.0,0.07369825124360464,0.07369825124360464
andrea dossena,1,0.0,0.07369825124360464,0.07369825124360464
moussa kone,1,0.0,0.07369825124360464,0.07369825124360464
andrea catellani,1,0.0,0.07369825124360464,0.07369825124360464
wellington,1,0.0,0.07369825124360464,0.07369825124360464
jiloan hamad,1,0.0,0.07369825124360464,0.07369825124360464
andrea barzagli,1,0.0,0.07369825124360464,0.07369825124360464
ji dongwon,1,0.0,0.07369825124360464,0.07369825124360464
mounir obbadi,1,0.0,0.07369825124360464,0.07369825124360464
juan angel albin,1,0.0,0.07369825124360464,0.07369825124360464
alejandro martinuccio,1,0.0,0.07369825124360464,0.07369825124360464
ahmed musa,1,0.0,0.07369825124360464,0.07369825124360464
ahmed hegazy,1,0.0,0.07369825124360464,0.07369825124360464
anthony knockaert,1,0.0,0.07369825124360464,0.07369825124360464
jonathan ikone,1,0.0,0.07369825124360464,0.07369825124360464
leandro bacuna,1,0.0,0.07369825124360464,0.07369825124360464
vladlen yurchenko,1,0.0,0.07369825124360464,0.07369825124360464
julien faubert,1,0.0,0.07369825124360464,0.07369825124360464
jeankevin augustin,1,0.0,0.07369825124360464,0.07369825124360464
adama diomande,1,0.0,0.07369825124360464,0.07369825124360464
raul bravo,1,0.0,0.07369825124360464,0.07369825124360464
pablo fornals,1,0.0,0.07369825124360464,0.07369825124360464
ricardo kishna,1,0.0,0.07369825124360464,0.07369825124360464
miso brecko,1,0.0,0.07369825124360464,0.07369825124360464
jonathan bijimine,1,0.0,0.07369825124360464,0.07369825124360464
mirko boland,1,0.0,0.07369825124360464,0.07369825124360464
jay fulton,1,0.0,0.07369825124360464,0.07369825124360464
nathaniel clyne,1,0.0,0.07369825124360464,0.07369825124360464
javier pinola,1,0.0,0.07369825124360464,0.07369825124360464
alberto perea,1,0.0,0.07369825124360464,0.07369825124360464
adam forshaw,1,0.0,0.07369825124360464,0.07369825124360464
axel bellinghausen,1,0.0,0.07369825124360464,0.07369825124360464
reece burke,1,0.0,0.07369825124360464,0.07369825124360464
milos jojic,1,0.0,0.07369825124360464,0.07369825124360464
arnold bouka moutou,1,0.0,0.07369825124360464,0.07369825124360464
xabier castillo,1,0.0,0.07369825124360464,0.07369825124360464
jonathan bamba,1,0.0,0.07369825124360464,0.07369825124360464
antoine rabillard,1,0.0,0.07369825124360464,0.07369825124360464
anton putsila,1,0.0,0.07369825124360464,0.07369825124360464
rodrigues,1,0.0,0.07369825124360464,0.07369825124360464
jens wemmer,1,0.0,0.07369825124360464,0.07369825124360464
adrian ricchiuti,1,0.0,0.07369825124360464,0.07369825124360464
oscar diaz,1,0.0,0.07369825124360464,0.07369825124360464
wylan cyprien,1,0.0,0.07369825124360464,0.07369825124360464
ander capa,1,0.0,0.07369825124360464,0.07369825124360464
anaitz arbilla,1,0.0,0.07369825124360464,0.07369825124360464
jonas hector,1,0.0,0.07369825124360464,0.07369825124360464
josephclaude gyau,1,0.0,0.07369825124360464,0.07369825124360464
antonio rozzi,1,0.0,0.07369825124360464,0.07369825124360464
jeffrey schlupp,1,0.0,0.07369825124360464,0.07369825124360464
lillo,1,0.0,0.07369825124360464,0.07369825124360464
apono,1,0.0,0.07369825124360464,0.07369825124360464
alvaro vadillo,1,0.0,0.07369825124360464,0.07369825124360464
julian wiessmeier,1,0.0,0.07369825124360464,0.07369825124360464
mohammed fatau,1,0.0,0.07369825124360464,0.07369825124360464
pablo armero,1,0.0,0.07369825124360464,0.07369825124360464
camel meriem,1,0.0,0.07369825124360464,0.07369825124360464
isaac cuenca,1,0.0,0.07369825124360464,0.07369825124360464
quini,1,0.0,0.07369825124360464,0.07369825124360464
eran zahavi,1,0.0,0.07369825124360464,0.07369825124360464
damjan djokovic,1,0.0,0.07369825124360464,0.07369825124360464
emil krafth,1,0.0,0.07369825124360464,0.07369825124360464
dani castellano,1,0.0,0.07369825124360464,0.07369825124360464
francois moubandje,1,0.0,0.07369825124360464,0.07369825124360464
sanjin prcic,1,0.0,0.07369825124360464,0.07369825124360464
luis antonio valencia,1,0.0,0.07369825124360464,0.07369825124360464
patrick van aanholt,1,0.0,0.07369825124360464,0.07369825124360464
daniel torres,1,0.0,0.07369825124360464,0.07369825124360464
rafita,1,0.0,0.07369825124360464,0.07369825124360464
mattia de sciglio,1,0.0,0.07369825124360464,0.07369825124360464
gregory bettiol,1,0.0,0.07369825124360464,0.07369825124360464
daniele mannini,1,0.0,0.07369825124360464,0.07369825124360464
danny da costa,1,0.0,0.07369825124360464,0.07369825124360464
somen tchoyi,1,0.0,0.07369825124360464,0.07369825124360464
manuel lanzarote,1,0.0,0.07369825124360464,0.07369825124360464
samuel bouhours,1,0.0,0.07369825124360464,0.07369825124360464
damian suarez,1,0.0,0.07369825124360464,0.07369825124360464
corona,1,0.0,0.07369825124360464,0.07369825124360464
sergio tejera,1,0.0,0.07369825124360464,0.07369825124360464
helder costa,1,0.0,0.07369825124360464,0.07369825124360464
francesco fedato,1,0.0,0.07369825124360464,0.07369825124360464
francesco marianini,1,0.0,0.07369825124360464,0.07369825124360464
francesco tavano,1,0.0,0.07369825124360464,0.07369825124360464
cristian pasquato,1,0.0,0.07369825124360464,0.07369825124360464
ermir lenjani,1,0.0,0.07369825124360464,0.07369825124360464
francisco molinero,1,0.0,0.07369825124360464,0.07369825124360464
francisco portillo,1,0.0,0.07369825124360464,0.07369825124360464
geoffrey acheampong,1,0.0,0.07369825124360464,0.07369825124360464
luciano becchio,1,0.0,0.07369825124360464,0.07369825124360464
cristiano piccini,1,0.0,0.07369825124360464,0.07369825124360464
patrick ochs,1,0.0,0.07369825124360464,0.07369825124360464
daisuke matsui,1,0.0,0.07369825124360464,0.07369825124360464
guly,1,0.0,0.07369825124360464,0.07369825124360464
danny simpson,1,0.0,0.07369825124360464,0.07369825124360464
matthew taylor,1,0.0,0.07369825124360464,0.07369825124360464
marko pjaca,1,0.0,0.07369825124360464,0.07369825124360464
ganso,1,0.0,0.07369825124360464,0.07369825124360464
mason holgate,1,0.0,0.07369825124360464,0.07369825124360464
giampiero pinzi,1,0.0,0.07369825124360464,0.07369825124360464
dominik reinhardt,1,0.0,0.07369825124360464,0.07369825124360464
diego capel,1,0.0,0.07369825124360464,0.07369825124360464
carlos embalo,1,0.0,0.07369825124360464,0.07369825124360464
stephan schrock,1,0.0,0.07369825124360464,0.07369825124360464
marvin sordell,1,0.0,0.07369825124360464,0.07369825124360464
diego contento,1,0.0,0.07369825124360464,0.07369825124360464
diego fabbrini,1,0.0,0.07369825124360464,0.07369825124360464
marvin martin,1,0.0,0.07369825124360464,0.07369825124360464
dominic calvertlewin,1,0.0,0.07369825124360464,0.07369825124360464
martin montoya,1,0.0,0.07369825124360464,0.07369825124360464
magaye gueye,1,0.0,0.07369825124360464,0.07369825124360464
stephane sessegnon,1,0.0,0.07369825124360464,0.07369825124360464
gianluca lapadula,1,0.0,0.07369825124360464,0.07369825124360464
luke shaw,1,0.0,0.07369825124360464,0.07369825124360464
dennis praet,1,0.0,0.07369825124360464,0.07369825124360464
dennis appiah,1,0.0,0.07369825124360464,0.07369825124360464
rafa mir,1,0.0,0.07369825124360464,0.07369825124360464
matthew james,1,0.0,0.07369825124360464,0.07369825124360464
matteo rubin,1,0.0,0.07369825124360464,0.07369825124360464
david bellion,1,0.0,0.07369825124360464,0.07369825124360464
david goldar,1,0.0,0.07369825124360464,0.07369825124360464
elderson,1,0.0,0.07369825124360464,0.07369825124360464
pedro mba obiang,1,0.0,0.07369825124360464,0.07369825124360464
petar sliskovic,1,0.0,0.07369825124360464,0.07369825124360464
riccardo improta,1,0.0,0.07369825124360464,0.07369825124360464
edenilson,1,0.0,0.07369825124360464,0.07369825124360464
gael clichy,1,0.0,0.07369825124360464,0.07369825124360464
dedryck boyata,1,0.0,0.07369825124360464,0.07369825124360464
paulo machado,1,0.0,0.07369825124360464,0.07369825124360464
dusan tadic,1,0.0,0.07369825124360464,0.07369825124360464
steven reid,1,0.0,0.07369825124360464,0.07369825124360464
dorian leveque,1,0.0,0.07369825124360464,0.07369825124360464
gabriel pires,1,0.0,0.07369825124360464,0.07369825124360464
clarence seedorf,1,0.0,0.07369825124360464,0.07369825124360464
hal robsonkanu,1,0.0,0.07369825124360464,0.07369825124360464
famoussa kone,1,0.0,0.07369825124360464,0.07369825124360464
fabio,1,0.0,0.07369825124360464,0.07369825124360464
hugo rodriguez,1,0.0,0.07369825124360464,0.07369825124360464
florent zitte,1,0.0,0.07369825124360464,0.07369825124360464
fabio daprela,1,0.0,0.07369825124360464,0.07369825124360464
tom carroll,1,0.0,0.07369825124360464,0.07369825124360464
pascal gross,1,0.0,0.07369825124360464,0.07369825124360464
pione sisto,1,0.0,0.07369825124360464,0.07369825124360464
cheick doukoure,1,0.0,0.07369825124360464,0.07369825124360464
tom ince,1,0.0,0.07369825124360464,0.07369825124360464
philipp hosiner,1,0.0,0.07369825124360464,0.07369825124360464
ibrahima traore,1,0.0,0.07369825124360464,0.07369825124360464
fanol perdedaj,1,0.0,0.07369825124360464,0.07369825124360464
ignacio scocco,1,0.0,0.07369825124360464,0.07369825124360464
faouzi ghoulam,1,0.0,0.07369825124360464,0.07369825124360464
mehmet ekici,1,0.0,0.07369825124360464,0.07369825124360464
igor gabilondo,1,0.0,0.07369825124360464,0.07369825124360464
ikechi anya,1,0.0,0.07369825124360464,0.07369825124360464
luca martinelli,1,0.0,0.07369825124360464,0.07369825124360464
carlos matheu,1,0.0,0.07369825124360464,0.07369825124360464
ioannis fetfatzidis,1,0.0,0.07369825124360464,0.07369825124360464
insua,1,0.0,0.07369825124360464,0.07369825124360464
felix platte,1,0.0,0.07369825124360464,0.07369825124360464
michael turner,1,0.0,0.07369825124360464,0.07369825124360464
fabinho,1,0.0,0.07369825124360464,0.07369825124360464
ryan giggs,1,0.0,0.07369825124360464,0.07369825124360464
marco biagianti,1,0.0,0.07369825124360464,0.07369825124360464
castro,1,0.0,0.07369825124360464,0.07369825124360464
fausto rossi,1,0.0,0.07369825124360464,0.07369825124360464
cedric soares,1,0.0,0.07369825124360464,0.07369825124360464
luca rizzo,1,0.0,0.07369825124360464,0.07369825124360464
silvestre varela,1,0.0,0.07369825124360464,0.07369825124360464
ryan mason,1,0.0,0.07369825124360464,0.07369825124360464
fabien camus,1,0.0,0.07369825124360464,0.07369825124360464
geoffrey dernis,1,0.0,0.07369825124360464,0.07369825124360464
florian klein,1,0.0,0.07369825124360464,0.07369825124360464
simone pesce,1,0.0,0.07369825124360464,0.07369825124360464
christopher glombard,1,0.0,0.07369825124360464,0.07369825124360464
florian sotoca,1,0.0,0.07369825124360464,0.07369825124360464
petros,1,0.0,0.07369825124360464,0.07369825124360464
ezequiel garay,1,0.0,0.07369825124360464,0.07369825124360464
chuba akpom,1,0.0,0.07369825124360464,0.07369825124360464
phil bardsley,1,0.0,0.07369825124360464,0.07369825124360464
maximilian eggestein,1,0.0,0.07369825124360464,0.07369825124360464
marcel sabitzer,1,0.0,0.07369825124360464,0.07369825124360464
heurelho gomes,1,0.0,0.07369825124360464,0.07369825124360464
lucas barrios,15,1.0,1.0739684986322933,0.0739684986322933
diego farias,4,1.0,1.0743003490124423,0.07430034901244234
tolgay arslan,1,0.0,0.07830312114494502,0.07830312114494502
luis moran,1,0.0,0.08103879154311751,0.08103879154311751
roman neustadter,36,4.0,4.086008677603807,0.08600867760380695
martin hinteregger,9,1.0,1.088377092433996,0.08837709243399595
tobias weis,1,0.0,0.0885748667411137,0.0885748667411137
hector,1,0.0,0.0885748667411137,0.0885748667411137
manuel schmiedebach,1,0.0,0.0885748667411137,0.0885748667411137
sascha riether,2,0.0,0.08961739907077526,0.08961739907077526
rony lopes,2,0.0,0.09043751007634224,0.09043751007634224
wesley sneijder,2,0.0,0.09043751007634224,0.09043751007634224
idrissa gueye,2,0.0,0.09043751007634224,0.09043751007634224
aleksandar ignjovski,2,0.0,0.09043751007634224,0.09043751007634224
tomas rincon,2,0.0,0.09043751007634224,0.09043751007634224
steven pienaar,2,0.0,0.09043751007634224,0.09043751007634224
pablo martinez,2,0.0,0.09043751007634224,0.09043751007634224
jan schlaudraff,2,0.0,0.09043751007634224,0.09043751007634224
rodrigo de paul,2,0.0,0.09043751007634224,0.09043751007634224
konstantin rausch,2,0.0,0.09043751007634224,0.09043751007634224
mickael le bihan,2,0.0,0.09043751007634224,0.09043751007634224
fede cartabia,2,0.0,0.09199394224532634,0.09199394224532634
riccardo montolivo,2,0.0,0.09199394224532634,0.09199394224532634
esmael,2,0.0,0.09199394224532634,0.09199394224532634
ibrahim sissoko,2,0.0,0.09199394224532634,0.09199394224532634
teerasil dangda,2,0.0,0.09355219883781597,0.09355219883781597
daniel carrico,17,2.0,2.0936574695369443,0.093657469536944
jonathan,12,1.0,1.0939495583443377,0.09394955834433776
stephan hain,2,0.0,0.0949848092859645,0.0949848092859645
jimmy cabot,2,0.0,0.09511108602153634,0.09511108602153634
atsuto uchida,2,0.0,0.09546669410888872,0.09546669410888872
cristian raimondi,8,1.0,1.096372669552718,0.09637266955271803
mehdi tahrat,2,0.0,0.09649028039370568,0.09649028039370568
jordan bowery,2,0.0,0.09649028039370568,0.09649028039370568
tunay torun,2,0.0,0.09932825129987921,0.09932825129987921
marko basa,68,9.0,9.09977363528559,0.09977363528558593
jozy altidore,2,0.0,0.10052012756679224,0.10052012756679224
niklas stark,17,3.0,3.102228027053606,0.10222802705360598
juan zuniga,1,0.0,0.10400132703497789,0.10400132703497789
nico lopez,1,0.0,0.10400132703497789,0.10400132703497789
erik jendrisek,1,0.0,0.10400132703497789,0.10400132703497789
omar elabdellaoui,1,0.0,0.10400132703497789,0.10400132703497789
wilfried moimbe,1,0.0,0.10400132703497789,0.10400132703497789
brendan galloway,1,0.0,0.10400132703497789,0.10400132703497789
fontas,1,0.0,0.10400132703497789,0.10400132703497789
