player,n_outside_box_shots,goals_scored,expected_goals,difference
adrian gunino,1,0.0,0.033272507127841584,0.033272507127841584
gimenez,1,0.0,0.033272507127841584,0.033272507127841584
marko basa,1,0.0,0.033272507127841584,0.033272507127841584
oumar niasse,1,0.0,0.033272507127841584,0.033272507127841584
cristiano lombardi,1,0.0,0.033272507127841584,0.033272507127841584
osorio,1,0.0,0.033272507127841584,0.033272507127841584
gary kagelmacher,1,0.0,0.033272507127841584,0.033272507127841584
john guidetti,1,0.0,0.033272507127841584,0.033272507127841584
marius stankevicius,1,0.0,0.033272507127841584,0.033272507127841584
bo svensson,1,0.0,0.033272507127841584,0.033272507127841584
orji okwonkwo,1,0.0,0.033272507127841584,0.033272507127841584
chris gadi,1,0.0,0.033272507127841584,0.033272507127841584
pavel krmas,1,0.0,0.033272507127841584,0.033272507127841584
assani lukimya,1,0.0,0.033272507127841584,0.033272507127841584
simy,1,0.0,0.033272507127841584,0.033272507127841584
seydou doumbia,1,0.0,0.033272507127841584,0.033272507127841584
imanol garcia,1,0.0,0.033272507127841584,0.033272507127841584
salvatore molina,1,0.0,0.033272507127841584,0.033272507127841584
giovanbattista catalano,1,0.0,0.033272507127841584,0.033272507127841584
sessi dalmeida,1,0.0,0.033272507127841584,0.033272507127841584
uros djurdjevic,1,0.0,0.033272507127841584,0.033272507127841584
gianni zuiverloon,1,0.0,0.033272507127841584,0.033272507127841584
josh onomah,1,0.0,0.033272507127841584,0.033272507127841584
diego gomez,1,0.0,0.033272507127841584,0.033272507127841584
massimo paci,1,0.0,0.033272507127841584,0.033272507127841584
juan antonio,1,0.0,0.033272507127841584,0.033272507127841584
diego novaretti,1,0.0,0.033272507127841584,0.033272507127841584
joao teixeira,1,0.0,0.033272507127841584,0.033272507127841584
joelinton,1,0.0,0.033272507127841584,0.033272507127841584
claveria,1,0.0,0.033272507127841584,0.033272507127841584
javi alamo,1,0.0,0.033272507127841584,0.033272507127841584
joan roman,1,0.0,0.033272507127841584,0.033272507127841584
shaun wrightphillips,1,0.0,0.033272507127841584,0.033272507127841584
ricardo leon,1,0.0,0.033272507127841584,0.033272507127841584
uros cosic,1,0.0,0.033272507127841584,0.033272507127841584
mateo pavlovic,1,0.0,0.033272507127841584,0.033272507127841584
rolando aarons,1,0.0,0.033272507127841584,0.033272507127841584
siem de jong,1,0.0,0.033272507127841584,0.033272507127841584
paolo hernan dellafiore,1,0.0,0.033272507127841584,0.033272507127841584
denis streker,1,0.0,0.033272507127841584,0.033272507127841584
tony hibbert,1,0.0,0.033272507127841584,0.033272507127841584
christian bravo,1,0.0,0.033272507127841584,0.033272507127841584
raul rusescu,1,0.0,0.033272507127841584,0.033272507127841584
pablo ledesma,1,0.0,0.033272507127841584,0.033272507127841584
silvio romero,1,0.0,0.033272507127841584,0.033272507127841584
matteo mancosu,1,0.0,0.033272507127841584,0.033272507127841584
kama massampu,1,0.0,0.033272507127841584,0.033272507127841584
matteo scozzarella,1,0.0,0.033272507127841584,0.033272507127841584
isuardi,1,0.0,0.033272507127841584,0.033272507127841584
gabriele moncini,1,0.0,0.033272507127841584,0.033272507127841584
elhadji ba,1,0.0,0.033272507127841584,0.033272507127841584
arnaud souquet,1,0.0,0.033272507127841584,0.033272507127841584
khassa camara,1,0.0,0.033272507127841584,0.033272507127841584
issa baradji,1,0.0,0.033272507127841584,0.033272507127841584
edu ramos,1,0.0,0.033272507127841584,0.033272507127841584
kingsley boateng,1,0.0,0.033272507127841584,0.033272507127841584
isidoro,1,0.0,0.033272507127841584,0.033272507127841584
john stones,1,0.0,0.033272507127841584,0.033272507127841584
cristian zapata,1,0.0,0.033272507127841584,0.033272507127841584
kyriakos papadopoulos,1,0.0,0.033272507127841584,0.033272507127841584
bruno ecuele,1,0.0,0.033272507127841584,0.033272507127841584
marcus berg,1,0.0,0.033272507127841584,0.033272507127841584
lamine gassama,1,0.0,0.033272507127841584,0.033272507127841584
willy boly,1,0.0,0.033272507127841584,0.033272507127841584
marcos tebar,1,0.0,0.033272507127841584,0.033272507127841584
bienvenu,1,0.0,0.033272507127841584,0.033272507127841584
toche,1,0.0,0.033272507127841584,0.033272507127841584
adam armstrong,1,0.0,0.033272507127841584,0.033272507127841584
will keane,1,0.0,0.033272507127841584,0.033272507127841584
jean daniel akpa akpro,1,0.0,0.033272507127841584,0.033272507127841584
danny blum,1,0.0,0.033272507127841584,0.033272507127841584
odise roshi,1,0.0,0.033272507127841584,0.033272507127841584
sergio rodriguez,1,0.0,0.033272507127841584,0.033272507127841584
kenwyne jones,1,0.0,0.033272507127841584,0.033272507127841584
giulio sanseverino,1,0.0,0.033272507127841584,0.033272507127841584
ezequiel,1,0.0,0.033272507127841584,0.033272507127841584
vadillo,1,0.0,0.033272507127841584,0.033272507127841584
brede hangeland,1,0.0,0.033272507127841584,0.033272507127841584
ola john,1,0.0,0.033272507127841584,0.033272507127841584
andrea rossi,1,0.0,0.033272507127841584,0.033272507127841584
ezequiel cirigliano,1,0.0,0.033272507127841584,0.033272507127841584
ezequiel munoz,1,0.0,0.033272507127841584,0.033272507127841584
kevin kuranyi,1,0.0,0.033272507127841584,0.033272507127841584
kevin mbabu,1,0.0,0.033272507127841584,0.033272507127841584
nordi mukiele,1,0.0,0.033272507127841584,0.033272507127841584
brayan perea,1,0.0,0.033272507127841584,0.033272507127841584
rudy haddad,2,0.0,0.033331226448091146,0.033331226448091146
alex pritchard,2,0.0,0.033331226448091146,0.033331226448091146
nabil bahoui,2,0.0,0.033331226448091146,0.033331226448091146
sebastien grax,2,0.0,0.033331226448091146,0.033331226448091146
anthony deroin,2,0.0,0.033331226448091146,0.033331226448091146
chaher zarour,2,0.0,0.033334629148373,0.033334629148373
jeongho hong,3,0.0,0.03338994576834071,0.03338994576834071
odair fortes,27,1.0,1.0370511485723706,0.03705114857237037
guillaume gillet,31,1.0,1.0379118350272387,0.037911835027238605
pablo iniguez,1,0.0,0.03843117913469406,0.03843117913469406
alberto,1,0.0,0.03843117913469406,0.03843117913469406
gabriel pires,1,0.0,0.03843117913469406,0.03843117913469406
christian terlizzi,1,0.0,0.03843117913469406,0.03843117913469406
lyes houri,1,0.0,0.039549107440650294,0.039549107440650294
sam byram,1,0.0,0.039549107440650294,0.039549107440650294
steven paulle,1,0.0,0.039549107440650294,0.039549107440650294
mahamadou diarra,1,0.0,0.039549107440650294,0.039549107440650294
dominic maroh,1,0.0,0.039549107440650294,0.039549107440650294
cedric mongongu,1,0.0,0.039549107440650294,0.039549107440650294
drissa diakite,1,0.0,0.039549107440650294,0.039549107440650294
marek cech,1,0.0,0.039549107440650294,0.039549107440650294
hernan arsensio perez,1,0.0,0.039549107440650294,0.039549107440650294
enzo roco,1,0.0,0.039549107440650294,0.039549107440650294
alejandro gonzaa¡lez,1,0.0,0.039549107440650294,0.039549107440650294
ronny philp,1,0.0,0.039549107440650294,0.039549107440650294
luis advincula,1,0.0,0.039549107440650294,0.039549107440650294
leonardo fontanesi,1,0.0,0.039549107440650294,0.039549107440650294
roberto crivello,1,0.0,0.039549107440650294,0.039549107440650294
jemerson,1,0.0,0.039549107440650294,0.039549107440650294
kevin ndoram,1,0.0,0.039549107440650294,0.039549107440650294
jeremie brechet,1,0.0,0.039549107440650294,0.039549107440650294
romain rocchi,1,0.0,0.039549107440650294,0.039549107440650294
joseph gomez,1,0.0,0.039549107440650294,0.039549107440650294
jordan ikoko,1,0.0,0.039549107440650294,0.039549107440650294
eric bailly,1,0.0,0.03977268315518204,0.03977268315518204
guilherme dos santos,1,0.0,0.03977268315518204,0.03977268315518204
francesco renzetti,1,0.0,0.03977268315518204,0.03977268315518204
andre mijatovic,1,0.0,0.03977268315518204,0.03977268315518204
carlos clerc,1,0.0,0.03977268315518204,0.03977268315518204
aurelien montaroup,1,0.0,0.03977268315518204,0.03977268315518204
elustondo,1,0.0,0.03977268315518204,0.03977268315518204
antonio marin,1,0.0,0.03977268315518204,0.03977268315518204
simone lo faso,1,0.0,0.03977268315518204,0.03977268315518204
fede vico,1,0.0,0.03977268315518204,0.03977268315518204
marcoliver kempf,1,0.0,0.03977268315518204,0.03977268315518204
fabrice nsakala,1,0.0,0.03977268315518204,0.03977268315518204
ahmed benali,1,0.0,0.03977268315518204,0.03977268315518204
gregory,1,0.0,0.03977268315518204,0.03977268315518204
artem fedetskyy,1,0.0,0.03996615088085685,0.03996615088085685
tiberio guarente,39,1.0,1.0402127540960187,0.04021275409601872
ayoze perez,32,1.0,1.0406577938764483,0.04065779387644826
serge gnabry,23,1.0,1.0418813266192524,0.04188132661925237
mauro dos santos,2,0.0,0.04226433906224318,0.04226433906224318
romain thomas,2,0.0,0.0436720241982584,0.0436720241982584
paulao,2,0.0,0.04402407370972855,0.04402407370972855
souleymane camara,71,3.0,3.04488328587402,0.04488328587401688
paolo castellini,2,0.0,0.045497331208483885,0.045497331208483885
filipe augusto,2,0.0,0.045497331208483885,0.045497331208483885
stefano pettinari,2,0.0,0.045497331208483885,0.045497331208483885
dominique heintz,2,0.0,0.045497331208483885,0.045497331208483885
mario yepes,2,0.0,0.045497331208483885,0.045497331208483885
zouhaier dhaouadhi,3,0.0,0.04552962150684069,0.04552962150684069
javier paredes,4,0.0,0.04556387532035007,0.04556387532035007
molla wague,2,0.0,0.04650914665111042,0.04650914665111042
lino marzorati,1,0.0,0.0476646522933723,0.0476646522933723
tim albutat,1,0.0,0.0476646522933723,0.0476646522933723
bartlomiej pawlowski,1,0.0,0.0476646522933723,0.0476646522933723
guillermo varela,1,0.0,0.0476646522933723,0.0476646522933723
antoine rabillard,1,0.0,0.0476646522933723,0.0476646522933723
alexis rolin,1,0.0,0.0476646522933723,0.0476646522933723
ion echaide,1,0.0,0.0476646522933723,0.0476646522933723
rafa navarro,1,0.0,0.0476646522933723,0.0476646522933723
ben foster,1,0.0,0.0476646522933723,0.0476646522933723
kostas manolas,2,0.0,0.04772337161362186,0.04772337161362186
michy batshuayi,36,1.0,1.0478663582256431,0.04786635822564285
saphir taider,70,2.0,2.047996969281708,0.0479969692817068
marco di vaio,11,1.0,1.0488597220962323,0.04885972209623232
william matheus,2,0.0,0.049036261282135896,0.049036261282135896
fausto,2,0.0,0.0490938568393145,0.0490938568393145
ozkan yildirim,2,0.0,0.0490938568393145,0.0490938568393145
nauzet aleman,2,0.0,0.0490938568393145,0.0490938568393145
julio tavares,2,0.0,0.0490938568393145,0.0490938568393145
marcus rohden,2,0.0,0.0490938568393145,0.0490938568393145
mikel vesga,2,0.0,0.0490938568393145,0.0490938568393145
lucas souza,2,0.0,0.0490938568393145,0.0490938568393145
gennaro gattuso,2,0.0,0.0490938568393145,0.0490938568393145
jeremy berthod,2,0.0,0.0490938568393145,0.0490938568393145
orti,2,0.0,0.0490938568393145,0.0490938568393145
sekou baradji,2,0.0,0.0490938568393145,0.0490938568393145
yaya banana,2,0.0,0.050768867784376615,0.050768867784376615
bastian oczipka,36,1.0,1.050817388411162,0.05081738841116207
santiago gentiletti,2,0.0,0.05085359148679987,0.05085359148679987
valentin roberge,2,0.0,0.051930979292166515,0.051930979292166515
tom ince,2,0.0,0.051930979292166515,0.051930979292166515
kamil wilczek,2,0.0,0.051930979292166515,0.051930979292166515
kai havertz,2,0.0,0.051930979292166515,0.051930979292166515
emil krafth,2,0.0,0.051930979292166515,0.051930979292166515
salvatore aronica,2,0.0,0.051930979292166515,0.051930979292166515
ganso,2,0.0,0.051930979292166515,0.051930979292166515
paul konchesky,2,0.0,0.051930979292166515,0.051930979292166515
ryan giggs,2,0.0,0.051930979292166515,0.051930979292166515
luca caldirola,2,0.0,0.051930979292166515,0.051930979292166515
lucas orban,2,0.0,0.051930979292166515,0.051930979292166515
felipe,2,0.0,0.051930979292166515,0.051930979292166515
lorenzo ariaudo,2,0.0,0.051930979292166515,0.051930979292166515
amine chermiti,2,0.0,0.051930979292166515,0.051930979292166515
jose luis palomino,2,0.0,0.051930979292166515,0.051930979292166515
antonio luna,2,0.0,0.051930979292166515,0.051930979292166515
anthony knockaert,2,0.0,0.051930979292166515,0.051930979292166515
ben gibson,2,0.0,0.051930979292166515,0.051930979292166515
leonardo blanchard,2,0.0,0.051930979292166515,0.051930979292166515
famoussa kone,2,0.0,0.051930979292166515,0.051930979292166515
jonathan ikone,2,0.0,0.051930979292166515,0.051930979292166515
alexander buttner,2,0.0,0.051930979292166515,0.051930979292166515
varela,3,0.0,0.05196326959052332,0.05196326959052332
elsad zverotic,3,0.0,0.05198969861241608,0.05198969861241608
douglas,3,0.0,0.05198969861241608,0.05198969861241608
antonio da silva,4,0.0,0.05199555988888012,0.05199555988888012
johan martial,2,0.0,0.05269038247014511,0.05269038247014511
javi garcia,2,0.0,0.05269038247014511,0.05269038247014511
emmanuel emenike,2,0.0,0.05269038247014511,0.05269038247014511
gustavo cabral,2,0.0,0.05269038247014511,0.05269038247014511
luciano zauri,2,0.0,0.05269038247014511,0.05269038247014511
luis hernandez,2,0.0,0.05269038247014511,0.05269038247014511
florent sinamapongolle,2,0.0,0.05269038247014511,0.05269038247014511
michael jordan nkololo,2,0.0,0.05269038247014511,0.05269038247014511
cristian gamboa,2,0.0,0.05269038247014511,0.05269038247014511
markus steinhofer,2,0.0,0.05269038247014511,0.05269038247014511
diego benito,2,0.0,0.05269038247014511,0.05269038247014511
cedric varrault,2,0.0,0.05269038247014511,0.05269038247014511
marc torrejon,2,0.0,0.05269038247014511,0.05269038247014511
alex felip,2,0.0,0.05269038247014511,0.05269038247014511
craig cathcart,2,0.0,0.05269038247014511,0.05269038247014511
stefan ilsanker,2,0.0,0.05269038247014511,0.05269038247014511
quentin cornette,3,0.0,0.05274910179039467,0.05274910179039467
kevin wimmer,2,0.0,0.05421510731437204,0.05421510731437204
thomas ince,2,0.0,0.05421510731437204,0.05421510731437204
carlos castro,2,0.0,0.05421510731437204,0.05421510731437204
marko livaja,27,1.0,1.0545270456083085,0.054527045608308206
josh sims,2,0.0,0.05552750492299713,0.05552750492299713
javi venta,2,0.0,0.05552750492299713,0.05552750492299713
timothy fosumensah,2,0.0,0.05552750492299713,0.05552750492299713
malik fathi,2,0.0,0.05552750492299713,0.05552750492299713
johan gastien,2,0.0,0.05552750492299713,0.05552750492299713
leon jessen,2,0.0,0.05552750492299713,0.05552750492299713
johan mojica,2,0.0,0.05552750492299713,0.05552750492299713
boadu maxwell acosty,2,0.0,0.05552750492299713,0.05552750492299713
ladislas douniama,2,0.0,0.05552750492299713,0.05552750492299713
marcin wasilewski,2,0.0,0.05552750492299713,0.05552750492299713
diego llorente,2,0.0,0.05552750492299713,0.05552750492299713
ruben pena,2,0.0,0.05552750492299713,0.05552750492299713
zana allee,2,0.0,0.05552750492299713,0.05552750492299713
fabio pisacane,2,0.0,0.05552750492299713,0.05552750492299713
felipe lopes,2,0.0,0.05552750492299713,0.05552750492299713
nico elvedi,2,0.0,0.05552750492299713,0.05552750492299713
miguel flano,2,0.0,0.05552750492299713,0.05552750492299713
mattia filippi,2,0.0,0.05552750492299713,0.05552750492299713
grejohn kyei,2,0.0,0.05602117273208353,0.05602117273208353
mario gavranovic,2,0.0,0.05602117273208353,0.05602117273208353
bartosz salamon,2,0.0,0.05602117273208353,0.05602117273208353
fanol perdedaj,2,0.0,0.05602117273208353,0.05602117273208353
ben chilwell,2,0.0,0.05602117273208353,0.05602117273208353
aleksandar pantic,2,0.0,0.05602117273208353,0.05602117273208353
uros spajic,2,0.0,0.05602117273208353,0.05602117273208353
dragos grigore,3,0.0,0.05607989205233309,0.05607989205233309
robert huth,3,0.0,0.05607989205233309,0.05607989205233309
giuseppe pezzella,2,0.0,0.0572872395704825,0.0572872395704825
alejandro faurlin,2,0.0,0.0572872395704825,0.0572872395704825
reece burke,2,0.0,0.057811632945202654,0.057811632945202654
mateo musacchio,2,0.0,0.057811632945202654,0.057811632945202654
niklas moisander,2,0.0,0.05836462737584914,0.05836462737584914
jose basanta,2,0.0,0.05836462737584914,0.05836462737584914
joris gnagnon,2,0.0,0.05836462737584914,0.05836462737584914
aljaz struna,2,0.0,0.05836462737584914,0.05836462737584914
nicolas gaitan,2,0.0,0.05836462737584914,0.05836462737584914
vincent muratori,2,0.0,0.05836462737584914,0.05836462737584914
florian trinks,2,0.0,0.05836462737584914,0.05836462737584914
carlos fernandez,2,0.0,0.05836462737584914,0.05836462737584914
stephan hain,2,0.0,0.05836462737584914,0.05836462737584914
henry gimenez,2,0.0,0.05836462737584914,0.05836462737584914
robert leipertz,2,0.0,0.05836462737584914,0.05836462737584914
javi hervas,2,0.0,0.05836462737584914,0.05836462737584914
xabier castillo,2,0.0,0.05836462737584914,0.05836462737584914
mohamed gouaida,2,0.0,0.05836462737584914,0.05836462737584914
john anthony brooks,2,0.0,0.05836462737584914,0.05836462737584914
lorenzo davids,2,0.0,0.05836462737584914,0.05836462737584914
cristian herrera,2,0.0,0.05836462737584914,0.05836462737584914
james wilson,2,0.0,0.05836462737584914,0.05836462737584914
waldemar anton,2,0.0,0.05836462737584914,0.05836462737584914
walter samuel,2,0.0,0.05836462737584914,0.05836462737584914
mehdi tahrat,2,0.0,0.05836462737584914,0.05836462737584914
niccolo giannetti,2,0.0,0.05836462737584914,0.05836462737584914
diego rico,2,0.0,0.05836462737584914,0.05836462737584914
oscar serrano,2,0.0,0.05836462737584914,0.05836462737584914
richard soumah,3,0.0,0.05839691767420595,0.05839691767420595
filippo falco,3,0.0,0.05839691767420595,0.05839691767420595
timo werner,31,1.0,1.0588756944036914,0.05887569440369117
moussa kone,2,0.0,0.059571367592688024,0.059571367592688024
